group,subgroup,category,year,key,value
Frauen,65-74-jährig,drink_alcohol,1997,everyday,0.17247
Frauen,75+-jährig,drink_alcohol,1997,everyday,0.18217
Männer,15-24-jährig,drink_alcohol,1997,3_6_times_week,0.10807
Männer,25-34-jährig,drink_alcohol,1997,3_6_times_week,0.17247
Männer,35-44-jährig,drink_alcohol,1997,3_6_times_week,0.17027
Männer,45-54-jährig,drink_alcohol,1997,3_6_times_week,0.17382
Männer,55-64-jährig,drink_alcohol,1997,3_6_times_week,0.122
Männer,65-74-jährig,drink_alcohol,1997,3_6_times_week,0.10511
Männer,75+-jährig,drink_alcohol,1997,3_6_times_week,0.1107
Frauen,15-24-jährig,drink_alcohol,1997,3_6_times_week,0.0239
Frauen,25-34-jährig,drink_alcohol,1997,3_6_times_week,0.06956999999999999
Frauen,35-44-jährig,drink_alcohol,1997,3_6_times_week,0.07831
Frauen,45-54-jährig,drink_alcohol,1997,3_6_times_week,0.0821
Frauen,55-64-jährig,drink_alcohol,1997,3_6_times_week,0.07991
Frauen,65-74-jährig,drink_alcohol,1997,3_6_times_week,0.04932
Frauen,75+-jährig,drink_alcohol,1997,3_6_times_week,0.046020000000000005
Männer,15-24-jährig,drink_alcohol,1997,1_2_times_week,0.39848999999999996
Männer,25-34-jährig,drink_alcohol,1997,1_2_times_week,0.40064999999999995
Männer,35-44-jährig,drink_alcohol,1997,1_2_times_week,0.34875999999999996
Männer,45-54-jährig,drink_alcohol,1997,1_2_times_week,0.2782
Männer,55-64-jährig,drink_alcohol,1997,1_2_times_week,0.21902999999999997
Männer,65-74-jährig,drink_alcohol,1997,1_2_times_week,0.18564
Männer,75+-jährig,drink_alcohol,1997,1_2_times_week,0.12478
Frauen,15-24-jährig,drink_alcohol,1997,1_2_times_week,0.26504
Frauen,25-34-jährig,drink_alcohol,1997,1_2_times_week,0.29947
Frauen,35-44-jährig,drink_alcohol,1997,1_2_times_week,0.30527
Frauen,45-54-jährig,drink_alcohol,1997,1_2_times_week,0.28232
Frauen,55-64-jährig,drink_alcohol,1997,1_2_times_week,0.20473
Frauen,65-74-jährig,drink_alcohol,1997,1_2_times_week,0.1369
Frauen,75+-jährig,drink_alcohol,1997,1_2_times_week,0.10302
Männer,15-24-jährig,drink_alcohol,1997,less_1_time_week,0.23324999999999999
Männer,25-34-jährig,drink_alcohol,1997,less_1_time_week,0.21196
Männer,35-44-jährig,drink_alcohol,1997,less_1_time_week,0.17895
Männer,45-54-jährig,drink_alcohol,1997,less_1_time_week,0.15769
Männer,55-64-jährig,drink_alcohol,1997,less_1_time_week,0.16432
Männer,65-74-jährig,drink_alcohol,1997,less_1_time_week,0.16843
Männer,75+-jährig,drink_alcohol,1997,less_1_time_week,0.17961
Frauen,15-24-jährig,drink_alcohol,1997,less_1_time_week,0.40662
Frauen,25-34-jährig,drink_alcohol,1997,less_1_time_week,0.36571
Frauen,35-44-jährig,drink_alcohol,1997,less_1_time_week,0.33623
Frauen,45-54-jährig,drink_alcohol,1997,less_1_time_week,0.30632000000000004
Frauen,55-64-jährig,drink_alcohol,1997,less_1_time_week,0.3111
Frauen,65-74-jährig,drink_alcohol,1997,less_1_time_week,0.30794
Frauen,75+-jährig,drink_alcohol,1997,less_1_time_week,0.28469
Männer,15-24-jährig,drink_alcohol,1997,never,0.22015
Männer,25-34-jährig,drink_alcohol,1997,never,0.08976
Männer,35-44-jährig,drink_alcohol,1997,never,0.09217
Männer,45-54-jährig,drink_alcohol,1997,never,0.0742
Männer,55-64-jährig,drink_alcohol,1997,never,0.08834
Männer,65-74-jährig,drink_alcohol,1997,never,0.12188
Männer,75+-jährig,drink_alcohol,1997,never,0.13777
Frauen,15-24-jährig,drink_alcohol,1997,never,0.29696
Frauen,25-34-jährig,drink_alcohol,1997,never,0.2285
Frauen,35-44-jährig,drink_alcohol,1997,never,0.19959
Frauen,45-54-jährig,drink_alcohol,1997,never,0.19832
Frauen,55-64-jährig,drink_alcohol,1997,never,0.24491
Frauen,65-74-jährig,drink_alcohol,1997,never,0.33338
Frauen,75+-jährig,drink_alcohol,1997,never,0.38409999999999994
Männer,15-24-jährig,drink_alcohol,2002,everyday,0.03172
Männer,25-34-jährig,drink_alcohol,2002,everyday,0.08373
Männer,35-44-jährig,drink_alcohol,2002,everyday,0.17276
Männer,45-54-jährig,drink_alcohol,2002,everyday,0.26066
Männer,55-64-jährig,drink_alcohol,2002,everyday,0.35142
Männer,65-74-jährig,drink_alcohol,2002,everyday,0.43938000000000005
Männer,75+-jährig,drink_alcohol,2002,everyday,0.49282
Frauen,15-24-jährig,drink_alcohol,2002,everyday,0.0058
Frauen,25-34-jährig,drink_alcohol,2002,everyday,0.02522
Frauen,35-44-jährig,drink_alcohol,2002,everyday,0.0669
Frauen,45-54-jährig,drink_alcohol,2002,everyday,0.10464000000000001
Frauen,55-64-jährig,drink_alcohol,2002,everyday,0.18181
Frauen,65-74-jährig,drink_alcohol,2002,everyday,0.18317
Frauen,75+-jährig,drink_alcohol,2002,everyday,0.20238
Männer,15-24-jährig,drink_alcohol,2002,3_6_times_week,0.07636
Männer,25-34-jährig,drink_alcohol,2002,3_6_times_week,0.14849
Männer,35-44-jährig,drink_alcohol,2002,3_6_times_week,0.16763000000000003
Männer,45-54-jährig,drink_alcohol,2002,3_6_times_week,0.18091000000000002
Männer,55-64-jährig,drink_alcohol,2002,3_6_times_week,0.13484
Männer,65-74-jährig,drink_alcohol,2002,3_6_times_week,0.12300000000000001
Männer,75+-jährig,drink_alcohol,2002,3_6_times_week,0.08672
Frauen,15-24-jährig,drink_alcohol,2002,3_6_times_week,0.022010000000000002
Frauen,25-34-jährig,drink_alcohol,2002,3_6_times_week,0.055689999999999996
Frauen,35-44-jährig,drink_alcohol,2002,3_6_times_week,0.07519
Frauen,45-54-jährig,drink_alcohol,2002,3_6_times_week,0.08990999999999999
Frauen,55-64-jährig,drink_alcohol,2002,3_6_times_week,0.07381
Frauen,65-74-jährig,drink_alcohol,2002,3_6_times_week,0.05958
Frauen,75+-jährig,drink_alcohol,2002,3_6_times_week,0.0297
Männer,15-24-jährig,drink_alcohol,2002,1_2_times_week,0.4717
Männer,25-34-jährig,drink_alcohol,2002,1_2_times_week,0.43871000000000004
Männer,35-44-jährig,drink_alcohol,2002,1_2_times_week,0.33570999999999995
Männer,45-54-jährig,drink_alcohol,2002,1_2_times_week,0.29002
Männer,55-64-jährig,drink_alcohol,2002,1_2_times_week,0.25647
Männer,65-74-jährig,drink_alcohol,2002,1_2_times_week,0.18617999999999998
Männer,75+-jährig,drink_alcohol,2002,1_2_times_week,0.13196
Frauen,15-24-jährig,drink_alcohol,2002,1_2_times_week,0.3075
Frauen,25-34-jährig,drink_alcohol,2002,1_2_times_week,0.30475
Frauen,35-44-jährig,drink_alcohol,2002,1_2_times_week,0.30545
Frauen,45-54-jährig,drink_alcohol,2002,1_2_times_week,0.3023
Frauen,55-64-jährig,drink_alcohol,2002,1_2_times_week,0.26937
Frauen,65-74-jährig,drink_alcohol,2002,1_2_times_week,0.15324
Frauen,75+-jährig,drink_alcohol,2002,1_2_times_week,0.12614
Männer,15-24-jährig,drink_alcohol,2002,less_1_time_week,0.19826
Männer,25-34-jährig,drink_alcohol,2002,less_1_time_week,0.20431999999999997
Männer,35-44-jährig,drink_alcohol,2002,less_1_time_week,0.20592
Männer,45-54-jährig,drink_alcohol,2002,less_1_time_week,0.13194
Männer,55-64-jährig,drink_alcohol,2002,less_1_time_week,0.13753
Männer,65-74-jährig,drink_alcohol,2002,less_1_time_week,0.11013
Männer,75+-jährig,drink_alcohol,2002,less_1_time_week,0.14754
Frauen,15-24-jährig,drink_alcohol,2002,less_1_time_week,0.35302999999999995
Frauen,25-34-jährig,drink_alcohol,2002,less_1_time_week,0.28617000000000004
Frauen,35-44-jährig,drink_alcohol,2002,less_1_time_week,0.27255
Frauen,45-54-jährig,drink_alcohol,2002,less_1_time_week,0.26441
Frauen,55-64-jährig,drink_alcohol,2002,less_1_time_week,0.21962
Frauen,65-74-jährig,drink_alcohol,2002,less_1_time_week,0.25825
Frauen,75+-jährig,drink_alcohol,2002,less_1_time_week,0.21695
Männer,15-24-jährig,drink_alcohol,2002,never,0.22196000000000002
Männer,25-34-jährig,drink_alcohol,2002,never,0.12475
Männer,35-44-jährig,drink_alcohol,2002,never,0.11798
Männer,45-54-jährig,drink_alcohol,2002,never,0.13647
Männer,55-64-jährig,drink_alcohol,2002,never,0.11974
Männer,65-74-jährig,drink_alcohol,2002,never,0.14131
Männer,75+-jährig,drink_alcohol,2002,never,0.14096
Frauen,15-24-jährig,drink_alcohol,2002,never,0.31166
Frauen,25-34-jährig,drink_alcohol,2002,never,0.32817
Frauen,35-44-jährig,drink_alcohol,2002,never,0.27991
Frauen,45-54-jährig,drink_alcohol,2002,never,0.23873999999999998
Frauen,55-64-jährig,drink_alcohol,2002,never,0.25539
Frauen,65-74-jährig,drink_alcohol,2002,never,0.34576
Frauen,75+-jährig,drink_alcohol,2002,never,0.42483
Männer,15-24-jährig,drink_alcohol,2007,everyday,0.027919999999999997
Männer,25-34-jährig,drink_alcohol,2007,everyday,0.059800000000000006
Männer,35-44-jährig,drink_alcohol,2007,everyday,0.1208
Männer,45-54-jährig,drink_alcohol,2007,everyday,0.23408
Männer,55-64-jährig,drink_alcohol,2007,everyday,0.31706
Männer,65-74-jährig,drink_alcohol,2007,everyday,0.42597999999999997
Männer,75+-jährig,drink_alcohol,2007,everyday,0.45791
Frauen,15-24-jährig,drink_alcohol,2007,everyday,0.0074
Frauen,25-34-jährig,drink_alcohol,2007,everyday,0.020790000000000003
Frauen,35-44-jährig,drink_alcohol,2007,everyday,0.04917
Frauen,45-54-jährig,drink_alcohol,2007,everyday,0.09442
Frauen,55-64-jährig,drink_alcohol,2007,everyday,0.15096
Frauen,65-74-jährig,drink_alcohol,2007,everyday,0.21655999999999997
Frauen,75+-jährig,drink_alcohol,2007,everyday,0.16888000000000003
Männer,15-24-jährig,drink_alcohol,2007,3_6_times_week,0.06924999999999999
Männer,25-34-jährig,drink_alcohol,2007,3_6_times_week,0.1321
Männer,35-44-jährig,drink_alcohol,2007,3_6_times_week,0.1592
Männer,45-54-jährig,drink_alcohol,2007,3_6_times_week,0.13616
Männer,55-64-jährig,drink_alcohol,2007,3_6_times_week,0.15081
Männer,65-74-jährig,drink_alcohol,2007,3_6_times_week,0.13581
Männer,75+-jährig,drink_alcohol,2007,3_6_times_week,0.1005
Frauen,15-24-jährig,drink_alcohol,2007,3_6_times_week,0.01926
Frauen,25-34-jährig,drink_alcohol,2007,3_6_times_week,0.06161
Frauen,35-44-jährig,drink_alcohol,2007,3_6_times_week,0.06992
Frauen,45-54-jährig,drink_alcohol,2007,3_6_times_week,0.08653000000000001
Frauen,55-64-jährig,drink_alcohol,2007,3_6_times_week,0.08214
Frauen,65-74-jährig,drink_alcohol,2007,3_6_times_week,0.05924
Frauen,75+-jährig,drink_alcohol,2007,3_6_times_week,0.0453
Männer,15-24-jährig,drink_alcohol,2007,1_2_times_week,0.47007
Männer,25-34-jährig,drink_alcohol,2007,1_2_times_week,0.47850000000000004
Männer,35-44-jährig,drink_alcohol,2007,1_2_times_week,0.41954
Männer,45-54-jährig,drink_alcohol,2007,1_2_times_week,0.36109
Männer,55-64-jährig,drink_alcohol,2007,1_2_times_week,0.28781
Männer,65-74-jährig,drink_alcohol,2007,1_2_times_week,0.23631
Männer,75+-jährig,drink_alcohol,2007,1_2_times_week,0.19371
Frauen,15-24-jährig,drink_alcohol,2007,1_2_times_week,0.31789
Frauen,25-34-jährig,drink_alcohol,2007,1_2_times_week,0.33904
Frauen,35-44-jährig,drink_alcohol,2007,1_2_times_week,0.31819
Frauen,45-54-jährig,drink_alcohol,2007,1_2_times_week,0.33512000000000003
Frauen,55-64-jährig,drink_alcohol,2007,1_2_times_week,0.30193000000000003
Frauen,65-74-jährig,drink_alcohol,2007,1_2_times_week,0.20962
Frauen,75+-jährig,drink_alcohol,2007,1_2_times_week,0.14688
Männer,15-24-jährig,drink_alcohol,2007,less_1_time_week,0.25542000000000004
Männer,25-34-jährig,drink_alcohol,2007,less_1_time_week,0.22181
Männer,35-44-jährig,drink_alcohol,2007,less_1_time_week,0.21280000000000002
Männer,45-54-jährig,drink_alcohol,2007,less_1_time_week,0.16793
Männer,55-64-jährig,drink_alcohol,2007,less_1_time_week,0.1409
Männer,65-74-jährig,drink_alcohol,2007,less_1_time_week,0.11314
Männer,75+-jährig,drink_alcohol,2007,less_1_time_week,0.1429
Frauen,15-24-jährig,drink_alcohol,2007,less_1_time_week,0.41629
Frauen,25-34-jährig,drink_alcohol,2007,less_1_time_week,0.34659
Frauen,35-44-jährig,drink_alcohol,2007,less_1_time_week,0.34616
Frauen,45-54-jährig,drink_alcohol,2007,less_1_time_week,0.29359
Frauen,55-64-jährig,drink_alcohol,2007,less_1_time_week,0.27561
Frauen,65-74-jährig,drink_alcohol,2007,less_1_time_week,0.28919
Frauen,75+-jährig,drink_alcohol,2007,less_1_time_week,0.30671
Männer,15-24-jährig,drink_alcohol,2007,never,0.17734000000000003
Männer,25-34-jährig,drink_alcohol,2007,never,0.10779
Männer,35-44-jährig,drink_alcohol,2007,never,0.08765
Männer,45-54-jährig,drink_alcohol,2007,never,0.10074
Männer,55-64-jährig,drink_alcohol,2007,never,0.10342000000000001
Männer,65-74-jährig,drink_alcohol,2007,never,0.08875
Männer,75+-jährig,drink_alcohol,2007,never,0.10499
Frauen,15-24-jährig,drink_alcohol,2007,never,0.23916
Frauen,25-34-jährig,drink_alcohol,2007,never,0.23196999999999998
Frauen,35-44-jährig,drink_alcohol,2007,never,0.21657
Frauen,45-54-jährig,drink_alcohol,2007,never,0.19033999999999998
Frauen,55-64-jährig,drink_alcohol,2007,never,0.18936
Frauen,65-74-jährig,drink_alcohol,2007,never,0.22539
Frauen,75+-jährig,drink_alcohol,2007,never,0.33222
Männer,15-24-jährig,drink_alcohol,2012,everyday,0.032440000000000004
Männer,25-34-jährig,drink_alcohol,2012,everyday,0.04792
Männer,35-44-jährig,drink_alcohol,2012,everyday,0.11302
Männer,45-54-jährig,drink_alcohol,2012,everyday,0.16132000000000002
Männer,55-64-jährig,drink_alcohol,2012,everyday,0.26911999999999997
Männer,65-74-jährig,drink_alcohol,2012,everyday,0.35013
Männer,75+-jährig,drink_alcohol,2012,everyday,0.42113999999999996
Frauen,15-24-jährig,drink_alcohol,2012,everyday,0.00461
Frauen,25-34-jährig,drink_alcohol,2012,everyday,0.01528
Frauen,35-44-jährig,drink_alcohol,2012,everyday,0.04119
Frauen,45-54-jährig,drink_alcohol,2012,everyday,0.06887
Frauen,55-64-jährig,drink_alcohol,2012,everyday,0.13122
Frauen,65-74-jährig,drink_alcohol,2012,everyday,0.21175999999999998
Frauen,75+-jährig,drink_alcohol,2012,everyday,0.19050999999999998
Männer,15-24-jährig,drink_alcohol,2012,3_6_times_week,0.08968
Männer,25-34-jährig,drink_alcohol,2012,3_6_times_week,0.16519999999999999
Männer,35-44-jährig,drink_alcohol,2012,3_6_times_week,0.17062999999999998
Männer,45-54-jährig,drink_alcohol,2012,3_6_times_week,0.18792
Männer,55-64-jährig,drink_alcohol,2012,3_6_times_week,0.1568
Männer,65-74-jährig,drink_alcohol,2012,3_6_times_week,0.15862
Männer,75+-jährig,drink_alcohol,2012,3_6_times_week,0.09118
Frauen,15-24-jährig,drink_alcohol,2012,3_6_times_week,0.04516
Frauen,25-34-jährig,drink_alcohol,2012,3_6_times_week,0.07619
Frauen,35-44-jährig,drink_alcohol,2012,3_6_times_week,0.07708999999999999
Frauen,45-54-jährig,drink_alcohol,2012,3_6_times_week,0.11644
Frauen,55-64-jährig,drink_alcohol,2012,3_6_times_week,0.11314
Frauen,65-74-jährig,drink_alcohol,2012,3_6_times_week,0.08818
Frauen,75+-jährig,drink_alcohol,2012,3_6_times_week,0.04987
Männer,15-24-jährig,drink_alcohol,2012,1_2_times_week,0.48841999999999997
Männer,25-34-jährig,drink_alcohol,2012,1_2_times_week,0.42060000000000003
Männer,35-44-jährig,drink_alcohol,2012,1_2_times_week,0.39098999999999995
Männer,45-54-jährig,drink_alcohol,2012,1_2_times_week,0.35691
Männer,55-64-jährig,drink_alcohol,2012,1_2_times_week,0.30542
Männer,65-74-jährig,drink_alcohol,2012,1_2_times_week,0.2418
Männer,75+-jährig,drink_alcohol,2012,1_2_times_week,0.17878
Frauen,15-24-jährig,drink_alcohol,2012,1_2_times_week,0.33020000000000005
Frauen,25-34-jährig,drink_alcohol,2012,1_2_times_week,0.32211
Frauen,35-44-jährig,drink_alcohol,2012,1_2_times_week,0.30328
Frauen,45-54-jährig,drink_alcohol,2012,1_2_times_week,0.34768
Frauen,55-64-jährig,drink_alcohol,2012,1_2_times_week,0.30413
Frauen,65-74-jährig,drink_alcohol,2012,1_2_times_week,0.23271
Frauen,75+-jährig,drink_alcohol,2012,1_2_times_week,0.14897
Männer,15-24-jährig,drink_alcohol,2012,less_1_time_week,0.2232
Männer,25-34-jährig,drink_alcohol,2012,less_1_time_week,0.24498999999999999
Männer,35-44-jährig,drink_alcohol,2012,less_1_time_week,0.22741
Männer,45-54-jährig,drink_alcohol,2012,less_1_time_week,0.20132999999999998
Männer,55-64-jährig,drink_alcohol,2012,less_1_time_week,0.16302
Männer,65-74-jährig,drink_alcohol,2012,less_1_time_week,0.14198
Männer,75+-jährig,drink_alcohol,2012,less_1_time_week,0.18086
Frauen,15-24-jährig,drink_alcohol,2012,less_1_time_week,0.41613
Frauen,25-34-jährig,drink_alcohol,2012,less_1_time_week,0.34582
Frauen,35-44-jährig,drink_alcohol,2012,less_1_time_week,0.36316000000000004
Frauen,45-54-jährig,drink_alcohol,2012,less_1_time_week,0.28162
Frauen,55-64-jährig,drink_alcohol,2012,less_1_time_week,0.25021
Frauen,65-74-jährig,drink_alcohol,2012,less_1_time_week,0.2548
Frauen,75+-jährig,drink_alcohol,2012,less_1_time_week,0.3185
Männer,15-24-jährig,drink_alcohol,2012,never,0.16626000000000002
Männer,25-34-jährig,drink_alcohol,2012,never,0.12129
Männer,35-44-jährig,drink_alcohol,2012,never,0.09795
Männer,45-54-jährig,drink_alcohol,2012,never,0.09252
Männer,55-64-jährig,drink_alcohol,2012,never,0.10564
Männer,65-74-jährig,drink_alcohol,2012,never,0.10746
Männer,75+-jährig,drink_alcohol,2012,never,0.12803
Frauen,15-24-jährig,drink_alcohol,2012,never,0.20390999999999998
Frauen,25-34-jährig,drink_alcohol,2012,never,0.24059999999999998
Frauen,35-44-jährig,drink_alcohol,2012,never,0.21528
Frauen,45-54-jährig,drink_alcohol,2012,never,0.18538
Frauen,55-64-jährig,drink_alcohol,2012,never,0.20129999999999998
Frauen,65-74-jährig,drink_alcohol,2012,never,0.21254
Frauen,75+-jährig,drink_alcohol,2012,never,0.29214
Männer,15-24-jährig,drink_alcohol,2017,everyday,0.01768
Männer,25-34-jährig,drink_alcohol,2017,everyday,0.042190000000000005
Männer,35-44-jährig,drink_alcohol,2017,everyday,0.0782
Männer,45-54-jährig,drink_alcohol,2017,everyday,0.13164
Männer,55-64-jährig,drink_alcohol,2017,everyday,0.19665
Männer,65-74-jährig,drink_alcohol,2017,everyday,0.3444
Männer,75+-jährig,drink_alcohol,2017,everyday,0.40785
Frauen,15-24-jährig,drink_alcohol,2017,everyday,0.011399999999999999
Frauen,25-34-jährig,drink_alcohol,2017,everyday,0.0189
Frauen,35-44-jährig,drink_alcohol,2017,everyday,0.02274
Frauen,45-54-jährig,drink_alcohol,2017,everyday,0.06087
Frauen,55-64-jährig,drink_alcohol,2017,everyday,0.08495
Frauen,65-74-jährig,drink_alcohol,2017,everyday,0.15731
Frauen,75+-jährig,drink_alcohol,2017,everyday,0.19472
Männer,15-24-jährig,drink_alcohol,2017,3_6_times_week,0.11026
Männer,25-34-jährig,drink_alcohol,2017,3_6_times_week,0.18248999999999999
Männer,35-44-jährig,drink_alcohol,2017,3_6_times_week,0.22515999999999997
Männer,45-54-jährig,drink_alcohol,2017,3_6_times_week,0.2119
Männer,55-64-jährig,drink_alcohol,2017,3_6_times_week,0.20917000000000002
Männer,65-74-jährig,drink_alcohol,2017,3_6_times_week,0.20987999999999998
Männer,75+-jährig,drink_alcohol,2017,3_6_times_week,0.12430999999999999
Frauen,15-24-jährig,drink_alcohol,2017,3_6_times_week,0.03742
Frauen,25-34-jährig,drink_alcohol,2017,3_6_times_week,0.09971000000000001
Frauen,35-44-jährig,drink_alcohol,2017,3_6_times_week,0.10474
Frauen,45-54-jährig,drink_alcohol,2017,3_6_times_week,0.13244
Frauen,55-64-jährig,drink_alcohol,2017,3_6_times_week,0.14107
Frauen,65-74-jährig,drink_alcohol,2017,3_6_times_week,0.13388999999999998
Frauen,75+-jährig,drink_alcohol,2017,3_6_times_week,0.07368000000000001
Männer,15-24-jährig,drink_alcohol,2017,1_2_times_week,0.36956000000000006
Männer,25-34-jährig,drink_alcohol,2017,1_2_times_week,0.45813000000000004
